"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","C2021_ETH_20","C2021_ETH_20_NAME","C2021_ETH_20_CODE","C2021_ETH_20_TYPE","C2021_ETH_20_TYPECODE","C2021_ETH_20_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"1001","Asian, Asian British or Asian Welsh","1001","Ethnic group",1000000,1,"20100","Value",3109,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d12a13a10a11a14d20100",802,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"1001","Asian, Asian British or Asian Welsh","1001","Ethnic group",1000000,1,"20301","Percent",26.1,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d12a13a10a11a14d20301",803,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"12","Asian, Asian British or Asian Welsh: Bangladeshi","_1","Ethnic group",1000000,2,"20100","Value",1646,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d12d20100",804,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"12","Asian, Asian British or Asian Welsh: Bangladeshi","_1","Ethnic group",1000000,2,"20301","Percent",13.8,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d12d20301",805,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"13","Asian, Asian British or Asian Welsh: Chinese","_2","Ethnic group",1000000,3,"20100","Value",476,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d13d20100",806,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"13","Asian, Asian British or Asian Welsh: Chinese","_2","Ethnic group",1000000,3,"20301","Percent",4.0,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d13d20301",807,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"10","Asian, Asian British or Asian Welsh: Indian","_3","Ethnic group",1000000,4,"20100","Value",298,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d10d20100",808,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"10","Asian, Asian British or Asian Welsh: Indian","_3","Ethnic group",1000000,4,"20301","Percent",2.5,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d10d20301",809,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"11","Asian, Asian British or Asian Welsh: Pakistani","_4","Ethnic group",1000000,5,"20100","Value",112,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d11d20100",810,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"11","Asian, Asian British or Asian Welsh: Pakistani","_4","Ethnic group",1000000,5,"20301","Percent",0.9,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d11d20301",811,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"14","Asian, Asian British or Asian Welsh: Other Asian","_5","Ethnic group",1000000,6,"20100","Value",577,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d14d20100",812,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"14","Asian, Asian British or Asian Welsh: Other Asian","_5","Ethnic group",1000000,6,"20301","Percent",4.8,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d14d20301",813,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"1002","Black, Black British, Black Welsh, Caribbean or African","1002","Ethnic group",1000000,7,"20100","Value",1512,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d16a15a17d20100",814,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"1002","Black, Black British, Black Welsh, Caribbean or African","1002","Ethnic group",1000000,7,"20301","Percent",12.7,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d16a15a17d20301",815,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"16","Black, Black British, Black Welsh, Caribbean or African: African","_6","Ethnic group",1000000,8,"20100","Value",1192,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d16d20100",816,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"16","Black, Black British, Black Welsh, Caribbean or African: African","_6","Ethnic group",1000000,8,"20301","Percent",10.0,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d16d20301",817,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"15","Black, Black British, Black Welsh, Caribbean or African: Caribbean","_7","Ethnic group",1000000,9,"20100","Value",150,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d15d20100",818,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"15","Black, Black British, Black Welsh, Caribbean or African: Caribbean","_7","Ethnic group",1000000,9,"20301","Percent",1.3,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d15d20301",819,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"17","Black, Black British, Black Welsh, Caribbean or African: Other Black","_8","Ethnic group",1000000,10,"20100","Value",170,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d17d20100",820,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"17","Black, Black British, Black Welsh, Caribbean or African: Other Black","_8","Ethnic group",1000000,10,"20301","Percent",1.4,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d17d20301",821,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"1003","Mixed or Multiple ethnic groups","1003","Ethnic group",1000000,11,"20100","Value",757,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d8a7a6a9d20100",822,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"1003","Mixed or Multiple ethnic groups","1003","Ethnic group",1000000,11,"20301","Percent",6.3,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d8a7a6a9d20301",823,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"8","Mixed or Multiple ethnic groups: White and Asian","_9","Ethnic group",1000000,12,"20100","Value",186,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d8d20100",824,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"8","Mixed or Multiple ethnic groups: White and Asian","_9","Ethnic group",1000000,12,"20301","Percent",1.6,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d8d20301",825,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"7","Mixed or Multiple ethnic groups: White and Black African","_10","Ethnic group",1000000,13,"20100","Value",141,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d7d20100",826,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"7","Mixed or Multiple ethnic groups: White and Black African","_10","Ethnic group",1000000,13,"20301","Percent",1.2,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d7d20301",827,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"6","Mixed or Multiple ethnic groups: White and Black Caribbean","_11","Ethnic group",1000000,14,"20100","Value",169,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d6d20100",828,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"6","Mixed or Multiple ethnic groups: White and Black Caribbean","_11","Ethnic group",1000000,14,"20301","Percent",1.4,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d6d20301",829,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"9","Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups","_12","Ethnic group",1000000,15,"20100","Value",261,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d9d20100",830,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"9","Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups","_12","Ethnic group",1000000,15,"20301","Percent",2.2,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d9d20301",831,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"1004","White","1004","Ethnic group",1000000,16,"20100","Value",5706,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d1a2a3a4a5d20100",832,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"1004","White","1004","Ethnic group",1000000,16,"20301","Percent",47.8,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d1a2a3a4a5d20301",833,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"1","White: English, Welsh, Scottish, Northern Irish or British","_13","Ethnic group",1000000,17,"20100","Value",3436,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d1d20100",834,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"1","White: English, Welsh, Scottish, Northern Irish or British","_13","Ethnic group",1000000,17,"20301","Percent",28.8,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d1d20301",835,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"2","White: Irish","_14","Ethnic group",1000000,18,"20100","Value",204,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d2d20100",836,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"2","White: Irish","_14","Ethnic group",1000000,18,"20301","Percent",1.7,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d2d20301",837,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"3","White: Gypsy or Irish Traveller","_15","Ethnic group",1000000,19,"20100","Value",8,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d3d20100",838,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"3","White: Gypsy or Irish Traveller","_15","Ethnic group",1000000,19,"20301","Percent",0.1,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d3d20301",839,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"4","White: Roma","_16","Ethnic group",1000000,20,"20100","Value",53,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d4d20100",840,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"4","White: Roma","_16","Ethnic group",1000000,20,"20301","Percent",0.4,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d4d20301",841,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"5","White: Other White","_17","Ethnic group",1000000,21,"20100","Value",2005,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d5d20100",842,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"5","White: Other White","_17","Ethnic group",1000000,21,"20301","Percent",16.8,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d5d20301",843,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"1005","Other ethnic group","1005","Ethnic group",1000000,22,"20100","Value",844,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d18a19d20100",844,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"1005","Other ethnic group","1005","Ethnic group",1000000,22,"20301","Percent",7.1,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d18a19d20301",845,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"18","Other ethnic group: Arab","_18","Ethnic group",1000000,23,"20100","Value",312,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d18d20100",846,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"18","Other ethnic group: Arab","_18","Ethnic group",1000000,23,"20301","Percent",2.6,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d18d20301",847,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"19","Other ethnic group: Any other ethnic group","_19","Ethnic group",1000000,24,"20100","Value",532,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d19d20100",848,1000
"2021","2021","2021","date",0,0,"641734660","Regent's Park (Camden)","E05013668","2022 wards",153,16,"19","Other ethnic group: Any other ethnic group","_19","Ethnic group",1000000,24,"20301","Percent",4.5,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734660d19d20301",849,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"0","Total: All usual residents","0","Ethnic group",1000000,0,"20100","Value",12160,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d0d20100",850,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"0","Total: All usual residents","0","Ethnic group",1000000,0,"20301","Percent",100.0,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d0d20301",851,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"1001","Asian, Asian British or Asian Welsh","1001","Ethnic group",1000000,1,"20100","Value",2108,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d12a13a10a11a14d20100",852,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"1001","Asian, Asian British or Asian Welsh","1001","Ethnic group",1000000,1,"20301","Percent",17.3,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d12a13a10a11a14d20301",853,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"12","Asian, Asian British or Asian Welsh: Bangladeshi","_1","Ethnic group",1000000,2,"20100","Value",374,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d12d20100",854,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"12","Asian, Asian British or Asian Welsh: Bangladeshi","_1","Ethnic group",1000000,2,"20301","Percent",3.1,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d12d20301",855,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"13","Asian, Asian British or Asian Welsh: Chinese","_2","Ethnic group",1000000,3,"20100","Value",382,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d13d20100",856,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"13","Asian, Asian British or Asian Welsh: Chinese","_2","Ethnic group",1000000,3,"20301","Percent",3.1,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d13d20301",857,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"10","Asian, Asian British or Asian Welsh: Indian","_3","Ethnic group",1000000,4,"20100","Value",631,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d10d20100",858,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"10","Asian, Asian British or Asian Welsh: Indian","_3","Ethnic group",1000000,4,"20301","Percent",5.2,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d10d20301",859,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"11","Asian, Asian British or Asian Welsh: Pakistani","_4","Ethnic group",1000000,5,"20100","Value",96,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d11d20100",860,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"11","Asian, Asian British or Asian Welsh: Pakistani","_4","Ethnic group",1000000,5,"20301","Percent",0.8,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d11d20301",861,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"14","Asian, Asian British or Asian Welsh: Other Asian","_5","Ethnic group",1000000,6,"20100","Value",625,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d14d20100",862,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"14","Asian, Asian British or Asian Welsh: Other Asian","_5","Ethnic group",1000000,6,"20301","Percent",5.1,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d14d20301",863,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"1002","Black, Black British, Black Welsh, Caribbean or African","1002","Ethnic group",1000000,7,"20100","Value",789,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d16a15a17d20100",864,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"1002","Black, Black British, Black Welsh, Caribbean or African","1002","Ethnic group",1000000,7,"20301","Percent",6.5,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d16a15a17d20301",865,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"16","Black, Black British, Black Welsh, Caribbean or African: African","_6","Ethnic group",1000000,8,"20100","Value",566,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d16d20100",866,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"16","Black, Black British, Black Welsh, Caribbean or African: African","_6","Ethnic group",1000000,8,"20301","Percent",4.7,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d16d20301",867,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"15","Black, Black British, Black Welsh, Caribbean or African: Caribbean","_7","Ethnic group",1000000,9,"20100","Value",144,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d15d20100",868,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"15","Black, Black British, Black Welsh, Caribbean or African: Caribbean","_7","Ethnic group",1000000,9,"20301","Percent",1.2,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d15d20301",869,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"17","Black, Black British, Black Welsh, Caribbean or African: Other Black","_8","Ethnic group",1000000,10,"20100","Value",79,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d17d20100",870,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"17","Black, Black British, Black Welsh, Caribbean or African: Other Black","_8","Ethnic group",1000000,10,"20301","Percent",0.6,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d17d20301",871,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"1003","Mixed or Multiple ethnic groups","1003","Ethnic group",1000000,11,"20100","Value",787,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d8a7a6a9d20100",872,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"1003","Mixed or Multiple ethnic groups","1003","Ethnic group",1000000,11,"20301","Percent",6.5,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d8a7a6a9d20301",873,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"8","Mixed or Multiple ethnic groups: White and Asian","_9","Ethnic group",1000000,12,"20100","Value",301,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d8d20100",874,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"8","Mixed or Multiple ethnic groups: White and Asian","_9","Ethnic group",1000000,12,"20301","Percent",2.5,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d8d20301",875,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"7","Mixed or Multiple ethnic groups: White and Black African","_10","Ethnic group",1000000,13,"20100","Value",102,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d7d20100",876,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"7","Mixed or Multiple ethnic groups: White and Black African","_10","Ethnic group",1000000,13,"20301","Percent",0.8,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d7d20301",877,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"6","Mixed or Multiple ethnic groups: White and Black Caribbean","_11","Ethnic group",1000000,14,"20100","Value",87,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d6d20100",878,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"6","Mixed or Multiple ethnic groups: White and Black Caribbean","_11","Ethnic group",1000000,14,"20301","Percent",0.7,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d6d20301",879,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"9","Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups","_12","Ethnic group",1000000,15,"20100","Value",297,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d9d20100",880,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"9","Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups","_12","Ethnic group",1000000,15,"20301","Percent",2.4,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d9d20301",881,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"1004","White","1004","Ethnic group",1000000,16,"20100","Value",7567,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d1a2a3a4a5d20100",882,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"1004","White","1004","Ethnic group",1000000,16,"20301","Percent",62.2,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d1a2a3a4a5d20301",883,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"1","White: English, Welsh, Scottish, Northern Irish or British","_13","Ethnic group",1000000,17,"20100","Value",3869,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d1d20100",884,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"1","White: English, Welsh, Scottish, Northern Irish or British","_13","Ethnic group",1000000,17,"20301","Percent",31.8,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d1d20301",885,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"2","White: Irish","_14","Ethnic group",1000000,18,"20100","Value",260,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d2d20100",886,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"2","White: Irish","_14","Ethnic group",1000000,18,"20301","Percent",2.1,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d2d20301",887,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"3","White: Gypsy or Irish Traveller","_15","Ethnic group",1000000,19,"20100","Value",1,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d3d20100",888,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"3","White: Gypsy or Irish Traveller","_15","Ethnic group",1000000,19,"20301","Percent",0.0,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d3d20301",889,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"4","White: Roma","_16","Ethnic group",1000000,20,"20100","Value",52,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d4d20100",890,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"4","White: Roma","_16","Ethnic group",1000000,20,"20301","Percent",0.4,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d4d20301",891,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"5","White: Other White","_17","Ethnic group",1000000,21,"20100","Value",3385,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d5d20100",892,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"5","White: Other White","_17","Ethnic group",1000000,21,"20301","Percent",27.8,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d5d20301",893,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"1005","Other ethnic group","1005","Ethnic group",1000000,22,"20100","Value",909,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d18a19d20100",894,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"1005","Other ethnic group","1005","Ethnic group",1000000,22,"20301","Percent",7.5,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d18a19d20301",895,1000
"2021","2021","2021","date",0,0,"641734662","South Hampstead","E05013670","2022 wards",153,17,"18","Other ethnic group: Arab","_18","Ethnic group",1000000,23,"20100","Value",285,"A","Normal Value","F","Free (free for publication)","Nm-2041d1d32336e1d641734662d18d20100",896,1000
